"The performance of schools in the May 2019 Certified Public Accountant Licensure Examination in alphabetical order as per R.A. 8981 otherwise known as PRC Modernization Act of 2000 Section 7(m) ""To monitor the performance of schools in licensure examinations and publish the results thereof in a newspaper of national circulation"" is as follows:
MAY 2019 CERTIFIED PUBLIC ACCOUNTANT LICENSURE EXAMINATION PERFORMANCE OF SCHOOLS IN ALPHABETICAL ORDER",,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSE D,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
290,PHILIPPINE SCHOOL OF,8,110,3,121,6.61%,11,,,110,10.00%,19,206,6,231,8.23%,
,BUSINESS ADMINISTRATION-,,,,,,,96,3,,,,,,,,
,MANILA,,,,,,,,,,,,,,,,
291,PHILIPPINE SCHOOL OF,2,74,1,77,2.60%,6,,,95,,8,162,2,172,4.65%,
,BUSINESS ADMINISTRATION-,,,,,,,88,1,,6.32%,,,,,,
,QUEZON CITY,,,,,,,,,,,,,,,,
292,PHILIPPINE WOMEN'S,0,2,0,2,0.00%,0,,,5,,0,7,0,7,0.00%,
,UNIVERSITY-MANILA,,,,,,,5,0,,0.00%,,,,,,
293,PILGRIM CHRISTIAN COLLEGE,0,20,0,20,0.00%,1,64,1,66,1.52%,1,84,1,86,1.16%,
294,"PIMSAT COLLEGES, INC- BACOOR",0,0,0,0,0.00%,1,,,1,,1,0,0,1,100.00%,
,CITY,,,,,,,0,0,,100.00%,,,,,,
295,"PLT COLLEGE, INC",0,3,0,3,0.00%,0,0,0,0,0.00%,0,3,0,3,0.00%,
296,POLYTECHNIC UNIVERSITY OF,0,0,0,0,0.00%,0,,,1,,0,1,0,1,0.00%,
,THE PHILIPPINES - BIÑAN,,,,,,,1,0,,0.00%,,,,,,
297,POLYTECHNIC UNIVERSITY OF,0,6,0,6,0.00%,3,,,11,,3,14,0,17,17.65%,
,THE PHILIPPINES-BATAAN,,,,,,,8,0,,27.27%,,,,,,
298,POLYTECHNIC UNIVERSITY OF,0,4,0,4,0.00%,2,,,6,,2,7,1,10,20.00%,
,THE PHILIPPINES-LOPEZ,,,,,,,3,1,,33.33%,,,,,,
299,POLYTECHNIC UNIVERSITY OF,11,285,3,299,3.68%,80,,,271,,91,470,9,570,15.96%,
,THE PHILIPPINES-MAIN-STA. MESA,,,,,,,185,6,,29.52%,,,,,,
300,POLYTECHNIC UNIVERSITY OF,0,5,0,5,0.00%,5,,,14,,5,13,1,19,26.32%,
,THE PHILIPPINES-MARAGONDON,,,,,,,8,1,,35.71%,,,,,,
301,POLYTECHNIC UNIVERSITY OF,0,0,0,0,0.00%,3,,,7,,3,4,0,7,42.86%,
,THE PHILIPPINES-RAGAY,,,,,,,4,0,,42.86%,,,,,,
302,POLYTECHNIC UNIVERSITY OF,0,8,0,8,0.00%,2,,,4,,2,10,0,12,16.67%,
,THE PHILIPPINES-SAN PEDRO,,,,,,,2,0,,50.00%,,,,,,
303,POLYTECHNIC UNIVERSITY OF,1,5,0,6,16.67%,0,,,3,,1,8,0,9,11.11%,
,THE PHILIPPINES-SN JUAN,,,,,,,3,0,,0.00%,,,,,,
304,POLYTECHNIC UNIVERSITY OF,0,12,0,12,0.00%,0,,,13,,0,25,0,25,0.00%,
,"THE PHILIPPINES-STA MARIA,",,,,,,,13,0,,0.00%,,,,,,
,BULACAN,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
305,POLYTECHNIC UNIVERSITY OF,2,11,0,13,15.38%,3,4,1,8,,5,15,1,21,23.81%,
,THE PHILIPPINES-STA. ROSA,,,,,,,,,,37.50%,,,,,,
306,POLYTECHNIC UNIVERSITY OF,0,3,0,3,0.00%,2,,,12,,2,13,0,15,13.33%,
,THE PHILIPPINES-STO. TOMAS,,,,,,,10,0,,16.67%,,,,,,
307,POLYTECHNIC UNIVERSITY OF,3,12,1,16,18.75%,2,,,4,,5,14,1,20,25.00%,
,THE PHILIPPINES-TAGUIG,,,,,,,2,0,,50.00%,,,,,,
308,PRESIDENT RAMON MAGSAYSAY,0,0,0,0,0.00%,0,,,3,,0,3,0,3,0.00%,
,TECHNOLOGICAL UNIVERSITY-IBA,,,,,,,3,0,,0.00%,,,,,,
309,RAMON MAGSAYSAY MEMORIAL,1,6,0,7,14.29%,0,,,6,0.00%,1,11,1,13,7.69%,
,COLLEGES,,,,,,,5,1,,,,,,,,
310,RC-AL KHWARIZMI,2,16,0,18,11.11%,3,,,87,3.45%,5,98,2,105,4.76%,
,INTERNATIONAL COLLEGE,,,,,,,82,2,,,,,,,,
311,"REGINA MONDI COLLEGE, INC",0,3,0,3,0.00%,0,7,0,7,0.00%,0,10,0,10,0.00%,
312,REPUBLIC CENTRAL COLLEGES,0,0,0,0,0.00%,1,2,0,3,33.33%,1,2,0,3,33.33%,
313,RIZAL COLLEGE OF TAAL,0,0,0,0,0.00%,0,5,0,5,0.00%,0,5,0,5,0.00%,
314,RIZAL TECHNOLOGICAL,0,5,0,5,0.00%,5,,,25,20.00%,5,24,1,30,16.67%,
,UNIVERSITY,,,,,,,19,1,,,,,,,,
315,ROGATIONIST COLLEGE,0,0,0,0,0.00%,0,4,0,4,0.00%,0,4,0,4,0.00%,
316,ROMBLON STATE UNIV.( FOR,0,1,0,1,0.00%,1,,,3,,1,3,0,4,25.00%,
,ROMBLON S.C.)- ODIONGAN,,,,,,,2,0,,33.33%,,,,,,
317,SACRED HEART COLLEGE OF,0,0,0,0,0.00%,3,,,7,42.86%,3,4,0,7,42.86%,
,"LUCENA CITY, INC.",,,,,,,4,0,,,,,,,,
318,"SAINT ANNE COLLEGE LUCENA,",0,5,0,5,0.00%,0,,,7,0.00%,0,12,0,12,0.00%,
,INC.,,,,,,,7,0,,,,,,,,
319,SAINT ANTHONY'S COLLEGE-,0,3,0,3,0.00%,0,,,15,,0,17,1,18,0.00%,
,ANTIQUE,,,,,,,14,1,,0.00%,,,,,,
320,SAINT COLUMBAN COLLEGE-,2,16,0,18,11.11%,1,,,42,,3,56,1,60,5.00%,
,PAGADIAN CITY,,,,,,,40,1,,2.38%,,,,,,
321,SAINT DOMINIC SAVIO COLLEGE,0,2,0,2,0.00%,0,2,0,2,0.00%,0,4,0,4,0.00%,
322,SAINT FERDINAND COLLEGE-,0,7,0,7,0.00%,1,,,31,,1,37,0,38,2.63%,
,ILAGAN,,,,,,,30,0,,3.23%,,,,,,
323,SAINT FRANCIS XAVIER COLLEGE,0,1,0,1,0.00%,1,3,0,4,25.00%,1,4,0,5,20.00%,
324,SAINT JOHN COLLEGE-CALAMBA,0,7,0,7,0.00%,0,2,0,2,0.00%,0,9,0,9,0.00%,
325,SAINT JOSEPH COLLEGE-,0,1,0,1,0.00%,1,,,2,,1,2,0,3,33.33%,
,ZAMBOANGA DEL NORTE,,,,,,,1,0,,50.00%,,,,,,
326,SAINT JOSEPH INSTITUTE OF,0,1,0,1,0.00%,0,,,0,,0,1,0,1,0.00%,
,TECHNOLOGY,,,,,,,0,0,,0.00%,,,,,,
327,SAINT JOSEPH'S COLLEGE OF,0,0,0,0,0.00%,0,,,1,,0,1,0,1,0.00%,
,QUEZON CITY,,,,,,,1,0,,0.00%,,,,,,
328,SAINT JOSEPH'S COLLEGE-,1,15,0,16,6.25%,4,,,20,,5,30,1,36,13.89%,
,MAASIN,,,,,,,15,1,,20.00%,,,,,,
329,SAINT LOUIS ANNE COLLEGES OF,0,0,0,0,0.00%,0,,,3,,0,3,0,3,0.00%,
,"SAN PEDRO, LAGUNA, INC",,,,,,,3,0,,0.00%,,,,,,
330,SAINT LOUIS COLLEGE OF SAN,1,2,1,4,25.00%,7,,,19,,8,14,1,23,34.78%,
,FERNANDO,,,,,,,12,0,,36.84%,,,,,,
331,SAINT LOUIS UNIVERSITY,2,53,2,57,3.51%,49,124,9,182,26.92%,51,177,11,239,21.34%,
332,SAINT LOUISE DE MARILLAC,0,4,0,4,0.00%,1,,,17,,1,20,0,21,4.76%,
,COLLEGE OF SORSOGON,,,,,,,16,0,,5.88%,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
333,SAINT MARY'S COLLEGE OF,1,22,1,24,4.17%,1,29,0,30,,2,51,1,54,3.70%,
,CATBALOGAN (SACRED HEART,,,,,,,,,,3.33%,,,,,,
,COLL.),,,,,,,,,,,,,,,,
334,SAINT MARY'S COLLEGE OF,0,1,0,1,0.00%,2,,,6,,2,5,0,7,28.57%,
,MEYCAUAYAN,,,,,,,4,0,,33.33%,,,,,,
335,SAINT MARY'S COLLEGE-TAGUM,0,11,1,12,0.00%,0,3,0,3,0.00%,0,14,1,15,0.00%,
336,SAINT MARY'S UNIVERSITY,12,25,2,39,30.77%,3,26,0,29,10.34%,15,51,2,68,22.06%,
337,SAINT MICHAEL'S COLLEGE-,0,7,0,7,0.00%,1,,,1,100.00%,1,7,0,8,12.50%,
,ILIGAN CITY,,,,,,,0,0,,,,,,,,
338,SAINT PAUL COLLEGE OF SAN,0,0,0,0,0.00%,0,,,1,0.00%,0,1,0,1,0.00%,
,MIGUEL,,,,,,,1,0,,,,,,,,
339,SAINT PAUL COLLEGE-,0,0,0,0,0.00%,0,,,3,,0,3,0,3,0.00%,
,BANTAY(ST.PAUL-VIGAN),,,,,,,3,0,,0.00%,,,,,,
340,SAINT PAUL SCHOOL OF,24,62,3,89,26.97%,11,,,105,,35,151,8,194,18.04%,
,PROFESSIONAL STUDIES - PALO,,,,,,,89,5,,10.48%,,,,,,
341,SAINT PAUL UNIVERSITY-,0,0,0,0,0.00%,1,,,9,11.11%,1,7,1,9,11.11%,
,DUMAGUETE,,,,,,,7,1,,,,,,,,
342,SAINT PAUL UNIVERSITY-ILOILO,0,4,0,4,0.00%,0,4,0,4,0.00%,0,8,0,8,0.00%,
343,SAINT PAUL UNIVERSITY-MANILA,0,1,0,1,0.00%,0,2,0,2,0.00%,0,3,0,3,0.00%,
344,SAINT PAUL UNIVERSITY-,0,0,1,1,0.00%,2,,,8,,2,6,1,9,22.22%,
,QUEZON CITY,,,,,,,6,0,,25.00%,,,,,,
345,SAINT PAUL UNIVERSITY-,0,0,0,0,0.00%,2,,,13,15.38%,2,11,0,13,15.38%,
,SURIGAO,,,,,,,11,0,,,,,,,,
346,SAINT PAUL UNIVERSITY-,0,8,0,8,0.00%,3,,,19,15.79%,3,23,1,27,11.11%,
,TUGUEGARAO,,,,,,,15,1,,,,,,,,
347,SAINT PETER'S COLLEGE OF,0,7,0,7,0.00%,0,,,1,,0,8,0,8,0.00%,
,ORMOC,,,,,,,1,0,,0.00%,,,,,,
348,SAINT SCHOLASTICA'S COLLEGE,0,14,2,16,0.00%,1,5,0,6,16.67%,1,19,2,22,4.55%,
349,SAINT THERESA COLLEGE-,0,2,0,2,0.00%,0,,,4,,0,6,0,6,0.00%,
,TANDAG,,,,,,,4,0,,0.00%,,,,,,
350,SAINT THERESA'S COLLEGE-CEBU,0,3,0,3,0.00%,0,1,0,1,0.00%,0,4,0,4,0.00%,
351,SAINT VINCENT COLLEGE-,0,3,0,3,0.00%,4,,,9,,4,8,0,12,33.33%,
,DIPOLOG CITY,,,,,,,5,0,,44.44%,,,,,,
352,SAN BEDA COLLEGE OF,4,12,3,19,21.05%,2,,,11,,6,21,3,30,20.00%,
,"ALABANG,INC.(ST.BENEDICT",,,,,,,9,0,,18.18%,,,,,,
,COLL),,,,,,,,,,,,,,,,
353,SAN BEDA UNIVERSITY(FOR SAN,13,39,3,55,23.64%,20,,,96,,33,110,8,151,21.85%,
,BEDA COLL.),,,,,,,71,5,,20.83%,,,,,,
354,SAN CARLOS COLLEGE,1,5,0,6,16.67%,1,9,0,10,10.00%,2,14,0,16,12.50%,
355,SAN ISIDRO COLLEGE,0,4,0,4,0.00%,2,8,0,10,20.00%,2,12,0,14,14.29%,
356,SAN MATEO MUNICIPAL,0,2,0,2,0.00%,3,,,6,,3,5,0,8,37.50%,
,COLL(FOR PAMANTASAN NG SN,,,,,,,3,0,,50.00%,,,,,,
,MATEO),,,,,,,,,,,,,,,,
357,SAN PABLO COLLEGES,0,1,0,1,0.00%,0,8,0,8,0.00%,0,9,0,9,0.00%,
358,SAN PEDRO COLLEGE OF,0,29,0,29,0.00%,3,,,30,,3,55,1,59,5.08%,
,BUSINESS ADMINISTRATION,,,,,,,26,1,,10.00%,,,,,,
359,SAN SEBASTIAN COLLEGE-,0,3,0,3,0.00%,1,,,5,,1,7,0,8,12.50%,
,"RECOLETOS,CANLUBANG",,,,,,,4,0,,20.00%,,,,,,
360,SAN SEBASTIAN COLLEGE-,2,0,0,2,100.00%,1,,,4,,3,3,0,6,50.00%,
,"RECOLETOS,CAVITE",,,,,,,3,0,,25.00%,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
361,SAN SEBASTIAN COLLEGE-,3,1,0,4,75.00%,0,1,0,1,,3,2,0,5,60.00%,
,"RECOLETOS,MANILA",,,,,,,,,,0.00%,,,,,,
362,SANTA ISABEL COLLEGE,0,0,0,0,0.00%,1,1,0,2,50.00%,1,1,0,2,50.00%,
363,SILLIMAN UNIVERSITY,0,3,0,3,0.00%,9,15,0,24,37.50%,9,18,0,27,33.33%,
364,SORSOGON STATE COLLEGE-,0,0,0,0,0.00%,0,,,3,,0,3,0,3,0.00%,
,BULAN CAMPUS,,,,,,,3,0,,0.00%,,,,,,
365,SORSOGON STATE COLLEGE-,0,1,0,1,0.00%,1,,,4,25.00%,1,4,0,5,20.00%,
,SORSOGON,,,,,,,3,0,,,,,,,,
366,SOUTHERN BAPTIST COLLEGE,0,2,0,2,0.00%,1,0,0,1,100.00%,1,2,0,3,33.33%,
367,SOUTHERN CHRISTIAN COLLEGE,0,0,0,0,0.00%,0,1,0,1,0.00%,0,1,0,1,0.00%,
368,SOUTHERN CITY COLLEGES,0,1,0,1,0.00%,0,0,0,0,0.00%,0,1,0,1,0.00%,
369,SOUTHERN LUZON STATE,2,7,0,9,22.22%,8,,,26,30.77%,10,24,1,35,28.57%,
,UNIVERSITY-LUCBAN (SLPC),,,,,,,17,1,,,,,,,,
370,SOUTHLAND COLLEGE,2,3,0,5,40.00%,0,4,0,4,0.00%,2,7,0,9,22.22%,
371,SOUTHVILLE INTERNATIONAL,0,0,0,0,0.00%,2,,,3,,2,1,0,3,66.67%,
,SCHOOL AND COLLEGES,,,,,,,1,0,,66.67%,,,,,,
372,SOUTHWESTERN UNIVERSITY,1,2,0,3,33.33%,0,3,0,3,0.00%,1,5,0,6,16.67%,
373,ST THERESE OF THE CHILD,0,2,0,2,0.00%,0,,,1,0.00%,0,3,0,3,0.00%,
,JESUS INST. OF ARTS &,,,,,,,1,0,,,,,,,,
,SCIENCES-PASAY,,,,,,,,,,,,,,,,
374,ST. DOMINIC COLLEGE OF ASIA,0,4,0,4,0.00%,0,,,1,0.00%,0,5,0,5,0.00%,
,(for. ST. DOMINIC C.A.S),,,,,,,1,0,,,,,,,,
375,ST. MARY'S ANGELS COLLEGE OF,0,1,0,1,0.00%,0,,,0,,0,1,0,1,0.00%,
,PAMPANGA,,,,,,,0,0,,0.00%,,,,,,
376,ST. ROSE COLLEGE,0,4,0,4,0.00%,0,,,1,,0,5,0,5,0.00%,
,"EDUCATIONAL FOUNDATION, INC",,,,,,,1,0,,0.00%,,,,,,
377,ST. THOMAS MORE COLLEGE -,0,32,0,32,0.00%,10,,,61,,10,83,0,93,10.75%,
,"CLARK, INC.- ANGELES CITY",,,,,,,51,0,,16.39%,,,,,,
378,ST. VINCENT COLLEGE OF,0,1,0,1,0.00%,0,,,1,,0,2,0,2,0.00%,
,"CABUYAO-CABUYAO,LAGUNA",,,,,,,1,0,,0.00%,,,,,,
379,ST. VINCENT COLLEGE OF,0,3,0,3,0.00%,2,,,30,,2,28,3,33,6.06%,
,SCIENCE & TECH - LEGANES,,,,,,,25,3,,6.67%,,,,,,
,ILOILO,,,,,,,,,,,,,,,,
380,ST. VINCENT DE FERRER-,0,32,0,32,0.00%,3,,,17,,3,45,1,49,6.12%,
,"COLLEGE OF CAMARIN,INC.-",,,,,,,13,1,,17.65%,,,,,,
,CALOOCAN CITY,,,,,,,,,,,,,,,,
381,STELLA MARIS COLLEGE-,0,7,0,7,0.00%,0,,,4,,0,11,0,11,0.00%,
,OROQUIETA CITY,,,,,,,4,0,,0.00%,,,,,,
382,STI COLLEGE - BALAGTAS,0,1,0,1,0.00%,0,2,0,2,0.00%,0,3,0,3,0.00%,
383,STI COLLEGE - GEN. SANTOS CITY,1,10,0,11,9.09%,0,8,0,8,0.00%,1,18,0,19,5.26%,
384,SULTAN KUDARAT STATE,0,4,0,4,0.00%,1,,,17,,1,19,1,21,4.76%,
,UNIVERSITY-TACURONG,,,,,,,15,1,,5.88%,,,,,,
385,SUMULONG COLLEGE OF ARTS,0,0,0,0,0.00%,0,,,1,,0,1,0,1,0.00%,
,AND SCIENCES,,,,,,,1,0,,0.00%,,,,,,
386,SURIGAO EDUCATION CENTER,0,15,0,15,0.00%,2,60,1,63,3.17%,2,75,1,78,2.56%,
387,SYSTEMS PLUS COLLEGE,0,0,0,0,0.00%,0,,,8,,0,8,0,8,0.00%,
,"FOUNDATION,INC-ANGELES",,,,,,,8,0,,0.00%,,,,,,
,CITY(SPCCF),,,,,,,,,,,,,,,,
388,TANAUAN INSTITUTE,0,7,0,7,0.00%,0,5,0,5,0.00%,0,12,0,12,0.00%,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSE D,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
389,TARLAC CHRISTIAN COLLEGE,0,13,0,13,0.00%,2,30,0,32,6.25%,2,43,0,45,4.44%,
390,TARLAC STATE UNIVERSITY,4,18,2,24,16.67%,3,,,18,,7,33,2,42,16.67%,
,(TARLAC COLLEGE OF TECH.),,,,,,,15,0,,16.67%,,,,,,
391,TAYABAS WESTERN ACADEMY,0,8,0,8,0.00%,0,2,0,2,0.00%,0,10,0,10,0.00%,
392,TECHNOLOGICAL INSTITUTE OF,2,3,1,6,33.33%,1,,,11,,3,13,1,17,17.65%,
,THE PHILIPPINES-MANILA,,,,,,,10,0,,9.09%,,,,,,
393,TECHNOLOGICAL INSTITUTE OF,4,10,1,15,26.67%,3,,,16,18.75%,7,23,1,31,22.58%,
,THE PHILIPPINES-QUEZON CITY,,,,,,,13,0,,,,,,,,
394,THE FISHER VALLEY COLLEGE,0,0,0,0,0.00%,0,1,0,1,0.00%,0,1,0,1,0.00%,
395,TOMAS CLAUDIO,0,6,0,6,0.00%,1,,,11,,1,14,2,17,5.88%,
,"COLLEGES,INC.(FOR TOMAS",,,,,,,8,2,,9.09%,,,,,,
,"CLAUDIO MEM. COL,INC)",,,,,,,,,,,,,,,,
396,TOMAS DEL ROSARIO ACADEMY,1,22,0,23,4.35%,4,17,0,21,19.05%,5,39,0,44,11.36%,
397,TRESTON INTERNATIONAL,0,0,0,0,0.00%,0,,,1,0.00%,0,1,0,1,0.00%,
,COLLEGE - TAGUIG,,,,,,,1,0,,,,,,,,
398,TRINITY UNIVERSITY OF ASIA,0,8,0,8,0.00%,4,,,13,30.77%,4,17,0,21,19.05%,
,(TRINITY-QC),,,,,,,9,0,,,,,,,,
399,UNION CHRISTIAN COLLEGE,0,7,0,7,0.00%,0,9,0,9,0.00%,0,16,0,16,0.00%,
400,UNION COLLEGE,0,8,0,8,0.00%,0,5,0,5,0.00%,0,13,0,13,0.00%,
401,UNIVERSAL COLLEGES OF,0,9,0,9,0.00%,0,,,6,0.00%,0,15,0,15,0.00%,
,PARAÑAQUE,,,,,,,6,0,,,,,,,,
402,UNIVERSIDAD DE MANILA (CITY,0,6,0,6,0.00%,1,,,19,5.26%,1,24,0,25,4.00%,
,COLL. OF MANILA),,,,,,,18,0,,,,,,,,
403,UNIVERSIDAD DE SANTA ISABEL,0,1,0,1,0.00%,1,,,1,,1,1,0,2,50.00%,
,(COL DE STA ISABEL),,,,,,,0,0,,100.00%,,,,,,
404,UNIVERSIDAD DE ZAMBOANGA,0,8,0,8,0.00%,0,,,12,,0,20,0,20,0.00%,
,(for.ZAEC),,,,,,,12,0,,0.00%,,,,,,
405,UNIVERSIDAD DE ZAMBOANGA-,0,5,0,5,0.00%,2,,,7,,2,9,1,12,16.67%,
,IPIL,,,,,,,4,1,,28.57%,,,,,,
406,UNIVERSITY OF ANTIQUE-,0,1,0,1,0.00%,1,,,6,,1,6,0,7,14.29%,
,SIBALOM,,,,,,,5,0,,16.67%,,,,,,
407,UNIVERSITY OF BAGUIO,5,14,2,21,23.81%,2,11,1,14,14.29%,7,25,3,35,20.00%,
408,UNIVERSITY OF BATANGAS,0,0,0,0,0.00%,4,12,2,18,22.22%,4,12,2,18,22.22%,
409,UNIVERSITY OF BATANGAS - LIPA,1,1,0,2,50.00%,1,2,0,3,33.33%,2,3,0,5,40.00%,
410,UNIVERSITY OF BOHOL,1,34,0,35,2.86%,0,19,1,20,0.00%,1,53,1,55,1.82%,
411,UNIVERSITY OF CAGAYAN,0,0,0,0,0.00%,0,,,1,,0,1,0,1,0.00%,
,VALLEY (for. CAGAYAN COLL OF,,,,,,,1,0,,0.00%,,,,,,
,TUG.),,,,,,,,,,,,,,,,
412,UNIVERSITY OF CALOOCAN,0,2,0,2,0.00%,4,,,12,,4,10,0,14,28.57%,
,CITY(for. CALOOCAN CITY P.C.),,,,,,,8,0,,33.33%,,,,,,
413,UNIVERSITY OF CEBU,6,11,1,18,33.33%,0,10,0,10,0.00%,6,21,1,28,21.43%,
414,UNIVERSITY OF CEBU IN,1,6,0,7,14.29%,1,,,8,,2,13,0,15,13.33%,
,LAPULAPU & MANDAUE,,,,,,,7,0,,12.50%,,,,,,
415,UNIVERSITY OF CEBU-BANILAD,0,4,2,6,0.00%,0,10,0,10,0.00%,0,14,2,16,0.00%,
416,UNIVERSITY OF EASTERN,0,6,0,6,0.00%,7,,,32,,7,31,0,38,18.42%,
,PHILIPPINES-CATARMAN,,,,,,,25,0,,21.88%,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
SEQ.,SCHOOL,FIRST TIMERS,,,,,REPEATERS,,,,,OVERALL PERFORMANCE,,,,,
NO.,,,,,,,,,,,,,,,,,
,,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,PASSED,FAILED,COND,TOTAL,% PASSED,
417,UNIVERSITY OF ILOILO,0,1,0,1,0.00%,0,4,0,4,0.00%,0,5,0,5,0.00%,
418,UNIVERSITY OF LA SALETTE-,4,7,3,14,28.57%,1,,,14,,5,20,3,28,17.86%,
,SANTIAGO,,,,,,,13,0,,7.14%,,,,,,
419,UNIVERSITY OF LUZON (LUZON,0,54,0,54,0.00%,8,,,92,,8,138,0,146,5.48%,
,COLL.),,,,,,,84,0,,8.70%,,,,,,
420,UNIVERSITY OF MAKATI,0,1,0,1,0.00%,0,1,0,1,0.00%,0,2,0,2,0.00%,
421,UNIVERSITY OF MANILA,2,2,0,4,50.00%,0,1,0,1,0.00%,2,3,0,5,40.00%,
422,UNIVERSITY OF MINDANAO-,18,10,6,34,52.94%,11,,,41,26.83%,29,40,6,75,38.67%,
,DAVAO CITY,,,,,,,30,0,,,,,,,,
423,UNIVERSITY OF MINDANAO-,3,37,0,40,7.50%,2,,,22,,5,55,2,62,8.06%,
,TAGUM,,,,,,,18,2,,9.09%,,,,,,
424,UNIVERSITY OF NEGROS,0,0,0,0,0.00%,1,,,13,,1,11,1,13,7.69%,
,OCCIDENTAL-RECOLETOS,,,,,,,11,1,,7.69%,,,,,,
425,UNIVERSITY OF NORTHEASTERN,0,1,0,1,0.00%,1,,,6,16.67%,1,6,0,7,14.29%,
,PHILIPPINES,,,,,,,5,0,,,,,,,,
426,UNIVERSITY OF NORTHERN,3,11,1,15,20.00%,11,,,15,73.33%,14,15,1,30,46.67%,
,PHILIPPINES-VIGAN,,,,,,,4,0,,,,,,,,
427,UNIVERSITY OF NUEVA CACERES,0,1,0,1,0.00%,1,0,0,1,100.00%,1,1,0,2,50.00%,
428,UNIVERSITY OF PANGASINAN,0,1,0,1,0.00%,5,9,0,14,35.71%,5,10,0,15,33.33%,
429,UNIVERSITY OF PERPETUAL,0,0,0,0,0.00%,1,,,4,25.00%,1,2,1,4,25.00%,
,HELP RIZAL-CALAMBA CAMPUS,,,,,,,2,1,,,,,,,,
430,UNIVERSITY OF PERPETUAL,0,3,0,3,0.00%,4,,,13,30.77%,4,12,0,16,25.00%,
,HELP SYSTEM DALTA-LAS PINAS,,,,,,,9,0,,,,,,,,
431,UNIVERSITY OF PERPETUAL,0,1,0,1,0.00%,0,,,2,,0,3,0,3,0.00%,
,HELP SYSTEM DALTA-MOLINO,,,,,,,2,0,,0.00%,,,,,,
,CAMPUS,,,,,,,,,,,,,,,,
432,UNIVERSITY OF PERPETUAL,0,0,0,0,0.00%,0,,,2,,0,2,0,2,0.00%,
,HELP SYSTEM-GMA,,,,,,,2,0,,0.00%,,,,,,
433,UNIVERSITY OF PERPETUAL,0,8,0,8,0.00%,1,,,22,,1,28,1,30,3.33%,
,HELP SYSTEM-LAGUNA,,,,,,,20,1,,4.55%,,,,,,
434,UNIVERSITY OF PERPETUAL,0,4,0,4,0.00%,0,,,6,,0,10,0,10,0.00%,
,HELP-CAUAYAN CITY,,,,,,,6,0,,0.00%,,,,,,
435,UNIVERSITY OF RIZAL SYSTEM-,2,11,0,13,15.38%,4,,,15,,6,22,0,28,21.43%,
,BINANGONAN,,,,,,,11,0,,26.67%,,,,,,
436,UNIVERSITY OF SAINT ANTHONY,0,2,1,3,0.00%,1,7,1,9,11.11%,1,9,2,12,8.33%,
437,UNIVERSITY OF SAINT LA SALLE,0,0,0,0,0.00%,5,2,0,7,71.43%,5,2,0,7,71.43%,
438,UNIVERSITY OF SAINT LOUIS-,4,19,1,24,16.67%,23,,,36,,27,31,2,60,45.00%,
,TUGUEGARAO,,,,,,,12,1,,63.89%,,,,,,
439,UNIVERSITY OF SAN AGUSTIN,1,6,2,9,11.11%,4,17,1,22,18.18%,5,23,3,31,16.13%,
440,UNIVERSITY OF SAN CARLOS,1,0,0,1,100.00%,4,5,0,9,44.44%,5,5,0,10,50.00%,
441,UNIVERSITY OF SAN JOSE-,48,24,9,81,59.26%,0,,,6,,48,30,9,87,55.17%,
,RECOLETOS,,,,,,,6,0,,0.00%,,,,,,
