Time Date,School,Course,Passing Rate
31122015,Calamba Doctor's College,Bachelor of Science in Accountancy,0
30122016,Calamba Doctor's College,Bachelor of Science in Accountancy,0
31122016,Calamba Doctor's College,Bachelor of Science in Accountancy,16.67
30122017,Calamba Doctor's College,Bachelor of Science in Accountancy,0
31122017,Calamba Doctor's College,Bachelor of Science in Accountancy,10
30122018,Calamba Doctor's College,Bachelor of Science in Accountancy,33.33
31122018,Calamba Doctor's College,Bachelor of Science in Accountancy,0
30122019,Calamba Doctor's College,Bachelor of Science in Accountancy,0
31122019,Calamba Doctor's College,Bachelor of Science in Accountancy,0
31122021,Calamba Doctor's College,Bachelor of Science in Accountancy,0
30122010,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,22.22
31122010,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,7.14
30122011,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,14.29
31122011,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,31.25
30122012,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,11.11
31122012,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,20
30122013,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,14.29
31122013,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,16.13
30122014,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,18.18
31122014,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,0
30122015,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,20
31122015,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,16.67
30122016,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,31.25
31122016,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,11.32
30122017,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,19.35
31122017,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,11.86
30122018,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,9.09
31122018,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,4.17
30122019,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,10.53
31122019,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,8.57
31122021,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,0
31122022,Laguna College Of Business And Arts,Bachelor of Science in Accountancy,16.67
