Time Date,School,Course,Passing Rate
31122010,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,9.09
31122014,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,25
30122011,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,16.67
30122010,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,29
30122019,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,29.41
30122015,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,0
31122013,ARAULLO UNIVERSITY,Bachelor of Science in Civil Engineering,25
31122019,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,0
31122018,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,7.14
30122017,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,0
30122018,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,100
31122016,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,0
31122017,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,0
30122019,ASIA PACIFIC COLLEGE OF ADVANCED STUDIES,Bachelor of Science in Civil Engineering,0
30122015,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,40
30122019,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,40
31122019,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,36.36
30122014,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,50
30122018,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,12.5
30122011,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,40
31122014,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,0
31122013,ASIAN DEVELOPMENT FOUNDATION COLLEGE,Bachelor of Science in Civil Engineering,25
